user_id,cluster,entropy
884,1,0.8220147078218752
344,1,0.835369865801721
152,1,0.8355853126059691
303,1,0.8358090788174748
416,1,0.8375838512744836
765,1,0.8378090821865456
144,1,0.8424643805099926
201,1,0.8429554435553535
377,1,0.8491243245783038
594,1,0.8492687260615328
684,1,0.8497534979842483
219,1,0.8507706302940808
286,1,0.8511602787384147
402,1,0.856272857352037
376,1,0.857174043642079
103,1,0.8577790885148955
367,1,0.8602505895844238
633,1,0.8609142713310545
425,1,0.8610994659919106
921,1,0.8631093221666297
280,1,0.871074185348627
19,1,0.8711332705993319
372,1,0.8716175660442997
285,1,0.871654672225038
259,1,0.8723232016784321
399,1,0.8740982786820068
719,1,0.8765509384534779
472,1,0.8773791163245334
24,1,0.8778959364913119
916,1,0.8816769498388132
760,1,0.8822960878936414
658,1,0.8827675585741377
627,1,0.8840962936984454
773,1,0.88507455405475
497,1,0.8851070721813394
588,1,0.8865342358740866
642,1,0.8900979519651261
279,1,0.8936281006016217
727,1,0.8965211943733158
430,1,0.8965351066594348
394,1,0.8971846130264667
493,1,0.8995532517331868
250,1,0.9006461944008456
207,1,0.9064050954931717
584,1,0.9069847801752021
329,1,0.9082559815273842
798,1,0.9109596303648714
226,1,0.9120645547588805
268,1,0.913005204179661
886,1,0.913324793174914
705,1,0.9144557645181534
700,1,0.9165525293817653
476,1,0.9174228851110902
178,1,0.9188172778039607
56,1,0.925188130193267
903,1,0.9265474106090416
943,1,0.9278674029443531
620,1,0.9291072722404083
457,1,0.9334074565460014
629,1,0.9346923686657307
565,1,0.9354019599438752
468,1,0.937272187677231
484,1,0.9428791740679467
135,1,0.9430960279319333
62,1,0.9465433026754582
246,1,0.9467504670037833
436,1,0.9472665211369197
523,1,0.9484972081508936
593,1,0.9488249570892009
375,1,0.9497916560883588
665,1,0.9499866551809656
183,1,0.9501851019987961
267,1,0.9504561976315028
346,1,0.9508046415383707
165,1,0.9555822111460796
363,1,0.9563051166276629
11,1,0.9600350478908793
262,1,0.96316985100667
795,1,0.9651925822032946
1,1,0.9652694390701867
532,1,0.9655103235081179
600,1,0.9704335223394481
864,1,0.970454468480989
435,1,0.9710009290514909
605,1,0.9718698442133789
887,1,0.9727264308015083
158,1,0.9748695956853188
417,1,0.9790284575881723
883,1,0.9794434234761824
854,1,0.9819845165703677
478,1,0.9824025854423327
153,1,0.9849825930153653
922,1,0.9877181150263935
200,1,0.9933862254644019
342,1,1.0041614119242002
647,1,1.0046927607816316
343,1,1.0083165125751459
533,1,1.0088440398621805
844,1,1.009285837796972
933,1,1.0096013830478174
821,1,1.0097749541466787
838,1,1.010465697971
405,1,1.0109979443646013
337,1,1.0121367758119306
560,1,1.0135891568951678
115,1,1.0135995392535169
690,1,1.0145696137201388
711,1,1.0146138036938126
94,1,1.0214575238529604
805,1,1.0235882326733527
723,1,1.0237155068361252
896,1,1.0241873170834483
87,1,1.0245986513688776
579,1,1.0306482251959395
327,1,1.03398992742855
521,1,1.0354146723902848
901,1,1.0363102686971353
8,1,1.0369988050424344
591,1,1.0411744835197951
296,1,1.0413064927491198
902,1,1.0431253089559167
22,1,1.049302707769224
543,1,1.0515218479026394
58,1,1.0519369336315845
606,1,1.0556502981033429
328,1,1.0568711979885732
758,1,1.0615070396711181
185,1,1.0633892292674914
65,1,1.0635606281785377
741,1,1.071974950833364
301,1,1.0763579614579593
889,1,1.076789939885987
331,1,1.078475171751687
283,1,1.079831072597715
297,1,1.0801601470356572
603,1,1.0830821147321614
458,1,1.0844087917484018
420,1,1.0880701030129585
102,1,1.0887943959820219
826,1,1.0914896485920422
352,1,1.094672331191702
