user_id,decade,count_0,count_40,count_80,count_120
24,1940.0,1.0,1.0,1.0,1
24,1950.0,0.0,0.0,0.0,0
24,1960.0,0.0,0.0,0.0,0
24,1970.0,1.0,1.0,1.0,1
24,1980.0,1.0,1.0,1.0,2
24,1990.0,7.0,7.0,7.0,6
25,1920.0,0.0,0.0,0.0,0
25,1930.0,0.0,2.0,2.0,1
25,1940.0,1.0,1.0,1.0,1
25,1950.0,1.0,1.0,1.0,1
25,1960.0,1.0,1.0,1.0,1
25,1970.0,1.0,1.0,1.0,1
25,1980.0,2.0,3.0,3.0,3
25,1990.0,4.0,1.0,1.0,2
26,1920.0,0.0,0.0,0.0,0
26,1930.0,0.0,0.0,0.0,0
26,1940.0,0.0,0.0,0.0,0
26,1950.0,0.0,0.0,0.0,0
26,1960.0,0.0,0.0,0.0,0
26,1970.0,0.0,0.0,0.0,0
26,1980.0,0.0,0.0,0.0,0
26,1990.0,10.0,10.0,10.0,10
27,1920.0,0.0,0.0,0.0,0
27,1930.0,0.0,0.0,0.0,0
27,1940.0,0.0,0.0,0.0,0
27,1950.0,0.0,0.0,0.0,0
27,1960.0,0.0,0.0,0.0,0
27,1970.0,1.0,1.0,1.0,1
27,1980.0,0.0,0.0,0.0,0
27,1990.0,9.0,9.0,9.0,9
28,1920.0,0.0,0.0,0.0,0
28,1930.0,0.0,0.0,0.0,0
28,1940.0,0.0,0.0,0.0,0
28,1950.0,0.0,0.0,0.0,0
28,1960.0,1.0,1.0,1.0,1
28,1970.0,2.0,2.0,2.0,2
28,1980.0,3.0,3.0,3.0,3
28,1990.0,4.0,4.0,4.0,4
29,1920.0,0.0,0.0,0.0,0
29,1930.0,0.0,0.0,0.0,0
29,1940.0,0.0,0.0,0.0,0
29,1950.0,0.0,0.0,0.0,0
29,1960.0,0.0,0.0,0.0,0
29,1970.0,0.0,0.0,0.0,0
29,1980.0,0.0,0.0,0.0,0
29,1990.0,10.0,10.0,10.0,10
30,1920.0,0.0,0.0,0.0,0
30,1930.0,0.0,0.0,0.0,0
30,1940.0,1.0,1.0,1.0,1
30,1950.0,0.0,0.0,0.0,0
30,1960.0,0.0,0.0,0.0,0
30,1970.0,0.0,0.0,0.0,0
30,1980.0,3.0,4.0,3.0,3
30,1990.0,6.0,5.0,6.0,6
31,1920.0,0.0,0.0,0.0,0
31,1930.0,1.0,1.0,0.0,0
31,1940.0,2.0,2.0,3.0,3
31,1950.0,3.0,3.0,4.0,4
31,1960.0,0.0,1.0,0.0,0
31,1970.0,0.0,0.0,0.0,0
31,1980.0,0.0,0.0,0.0,0
31,1990.0,4.0,3.0,3.0,3
32,1920.0,0.0,0.0,0.0,0
32,1930.0,0.0,0.0,0.0,0
32,1940.0,0.0,0.0,0.0,0
32,1950.0,0.0,0.0,0.0,0
32,1960.0,0.0,0.0,0.0,0
32,1970.0,1.0,1.0,1.0,1
32,1980.0,0.0,0.0,0.0,0
32,1990.0,9.0,9.0,9.0,9
33,1920.0,0.0,0.0,0.0,0
33,1930.0,0.0,0.0,0.0,0
33,1940.0,0.0,0.0,0.0,0
33,1950.0,0.0,0.0,0.0,0
33,1960.0,0.0,0.0,0.0,0
33,1970.0,0.0,0.0,0.0,0
33,1980.0,0.0,0.0,0.0,0
33,1990.0,10.0,10.0,10.0,10
34,1920.0,0.0,0.0,0.0,0
34,1930.0,0.0,0.0,0.0,0
34,1940.0,0.0,0.0,0.0,0
34,1950.0,0.0,0.0,0.0,0
34,1960.0,0.0,0.0,0.0,0
34,1970.0,0.0,0.0,0.0,0
34,1980.0,0.0,0.0,0.0,0
34,1990.0,10.0,10.0,10.0,10
35,1920.0,0.0,0.0,0.0,0
35,1930.0,0.0,0.0,0.0,0
35,1940.0,0.0,0.0,0.0,0
35,1950.0,0.0,0.0,0.0,0
35,1960.0,0.0,0.0,0.0,0
35,1970.0,0.0,0.0,0.0,0
35,1980.0,0.0,0.0,0.0,0
35,1990.0,10.0,10.0,10.0,10
36,1920.0,0.0,0.0,0.0,0
36,1930.0,0.0,0.0,0.0,0
36,1940.0,0.0,0.0,0.0,0
36,1950.0,0.0,0.0,0.0,0
36,1960.0,0.0,0.0,0.0,0
36,1970.0,0.0,0.0,0.0,0
36,1980.0,0.0,0.0,0.0,0
36,1990.0,10.0,10.0,10.0,10
37,1920.0,0.0,0.0,0.0,0
37,1930.0,0.0,0.0,0.0,0
37,1940.0,0.0,0.0,0.0,0
37,1950.0,0.0,0.0,0.0,0
37,1960.0,0.0,0.0,0.0,0
37,1970.0,1.0,1.0,1.0,1
37,1980.0,3.0,2.0,2.0,2
37,1990.0,6.0,7.0,7.0,7
38,1920.0,0.0,0.0,0.0,0
38,1930.0,0.0,0.0,0.0,0
38,1940.0,1.0,0.0,0.0,0
38,1950.0,0.0,0.0,0.0,0
38,1960.0,2.0,1.0,2.0,2
38,1970.0,0.0,0.0,0.0,0
38,1980.0,1.0,1.0,1.0,1
38,1990.0,6.0,8.0,7.0,7
39,1920.0,0.0,0.0,0.0,0
39,1930.0,0.0,0.0,0.0,0
39,1940.0,0.0,0.0,0.0,0
39,1950.0,0.0,0.0,0.0,0
39,1960.0,0.0,0.0,0.0,0
39,1970.0,0.0,0.0,0.0,0
39,1980.0,0.0,0.0,0.0,0
39,1990.0,10.0,10.0,10.0,10
40,1920.0,0.0,0.0,0.0,0
40,1930.0,0.0,0.0,0.0,0
40,1940.0,0.0,0.0,0.0,0
40,1950.0,0.0,0.0,0.0,0
40,1960.0,0.0,0.0,0.0,0
40,1970.0,0.0,0.0,0.0,0
40,1980.0,0.0,0.0,0.0,0
40,1990.0,10.0,10.0,10.0,10
41,1920.0,0.0,0.0,0.0,0
41,1930.0,0.0,0.0,0.0,0
41,1940.0,0.0,0.0,0.0,0
41,1950.0,0.0,0.0,0.0,0
41,1960.0,1.0,1.0,1.0,1
41,1970.0,3.0,2.0,1.0,1
41,1980.0,4.0,4.0,4.0,4
41,1990.0,2.0,3.0,4.0,4
42,1920.0,0.0,0.0,0.0,0
42,1930.0,0.0,0.0,0.0,0
42,1940.0,0.0,0.0,0.0,0
42,1950.0,1.0,1.0,1.0,1
42,1960.0,0.0,0.0,1.0,0
42,1970.0,0.0,0.0,0.0,0
42,1980.0,1.0,1.0,1.0,1
42,1990.0,8.0,8.0,7.0,8
43,1920.0,0.0,0.0,0.0,0
43,1930.0,0.0,0.0,0.0,0
43,1940.0,0.0,0.0,0.0,0
43,1950.0,1.0,1.0,1.0,1
43,1960.0,0.0,0.0,0.0,0
43,1970.0,1.0,1.0,1.0,1
43,1980.0,0.0,0.0,0.0,0
43,1990.0,8.0,8.0,8.0,8
44,1920.0,0.0,0.0,0.0,0
44,1930.0,1.0,1.0,1.0,1
44,1940.0,0.0,0.0,0.0,0
44,1950.0,0.0,0.0,0.0,0
44,1960.0,0.0,0.0,0.0,0
44,1970.0,2.0,1.0,2.0,2
44,1980.0,2.0,1.0,2.0,2
44,1990.0,5.0,7.0,5.0,5
45,1920.0,0.0,0.0,0.0,0
45,1930.0,0.0,0.0,0.0,0
45,1940.0,0.0,0.0,0.0,0
45,1950.0,0.0,0.0,0.0,0
45,1960.0,0.0,0.0,0.0,0
45,1970.0,0.0,0.0,0.0,0
45,1980.0,0.0,0.0,0.0,0
45,1990.0,10.0,10.0,10.0,10
46,1920.0,0.0,0.0,0.0,0
46,1930.0,0.0,0.0,0.0,0
46,1940.0,0.0,0.0,0.0,0
46,1950.0,0.0,0.0,0.0,0
46,1960.0,0.0,0.0,0.0,0
46,1970.0,0.0,0.0,0.0,0
46,1980.0,0.0,0.0,0.0,0
46,1990.0,10.0,10.0,10.0,10
47,1920.0,0.0,0.0,0.0,0
47,1930.0,0.0,0.0,0.0,0
47,1940.0,0.0,0.0,0.0,0
47,1950.0,0.0,0.0,0.0,0
47,1960.0,0.0,0.0,0.0,0
47,1970.0,0.0,0.0,0.0,0
47,1980.0,0.0,0.0,0.0,0
47,1990.0,10.0,10.0,10.0,10
48,1920.0,0.0,0.0,0.0,0
48,1930.0,0.0,0.0,0.0,0
48,1940.0,1.0,1.0,1.0,1
48,1950.0,0.0,0.0,0.0,0
48,1960.0,2.0,1.0,2.0,3
48,1970.0,1.0,0.0,1.0,1
48,1980.0,3.0,3.0,2.0,2
48,1990.0,3.0,5.0,4.0,3
49,1920.0,0.0,0.0,0.0,0
49,1930.0,0.0,0.0,0.0,0
49,1940.0,0.0,0.0,0.0,0
49,1950.0,0.0,0.0,0.0,0
49,1960.0,1.0,1.0,1.0,1
49,1970.0,1.0,1.0,1.0,1
49,1980.0,0.0,0.0,0.0,0
49,1990.0,8.0,8.0,8.0,8
50,1920.0,0.0,0.0,0.0,0
50,1930.0,0.0,0.0,0.0,0
50,1940.0,0.0,0.0,0.0,0
50,1950.0,0.0,0.0,0.0,0
50,1960.0,0.0,0.0,0.0,0
50,1970.0,0.0,0.0,0.0,0
50,1980.0,0.0,0.0,0.0,0
50,1990.0,10.0,10.0,10.0,10
51,1920.0,0.0,0.0,0.0,0
51,1930.0,0.0,0.0,0.0,0
51,1940.0,1.0,1.0,1.0,1
51,1950.0,1.0,1.0,1.0,1
51,1960.0,1.0,1.0,1.0,1
51,1970.0,1.0,1.0,2.0,2
51,1980.0,4.0,4.0,4.0,4
51,1990.0,2.0,2.0,1.0,1
52,1920.0,0.0,0.0,0.0,0
52,1930.0,0.0,0.0,0.0,0
52,1940.0,0.0,0.0,0.0,0
52,1950.0,0.0,0.0,0.0,0
52,1960.0,0.0,0.0,0.0,0
52,1970.0,0.0,1.0,0.0,0
52,1980.0,0.0,0.0,0.0,0
52,1990.0,10.0,9.0,10.0,10
53,1920.0,0.0,0.0,0.0,0
53,1930.0,0.0,0.0,0.0,0
53,1940.0,0.0,0.0,0.0,0
53,1950.0,0.0,0.0,0.0,0
53,1960.0,0.0,0.0,0.0,0
53,1970.0,0.0,0.0,0.0,0
53,1980.0,1.0,2.0,3.0,3
53,1990.0,9.0,8.0,7.0,7
54,1920.0,0.0,0.0,0.0,0
54,1930.0,0.0,0.0,0.0,0
54,1940.0,0.0,0.0,0.0,0
54,1950.0,0.0,0.0,0.0,0
54,1960.0,0.0,0.0,0.0,0
54,1970.0,0.0,0.0,0.0,0
54,1980.0,0.0,0.0,0.0,0
54,1990.0,10.0,10.0,10.0,10
55,1920.0,0.0,0.0,0.0,0
55,1930.0,0.0,0.0,0.0,0
55,1940.0,0.0,0.0,0.0,0
55,1950.0,0.0,0.0,0.0,0
55,1960.0,0.0,0.0,0.0,0
55,1970.0,0.0,0.0,0.0,0
55,1980.0,3.0,3.0,3.0,3
55,1990.0,7.0,7.0,7.0,7
56,1920.0,0.0,0.0,0.0,0
56,1930.0,1.0,0.0,0.0,0
56,1940.0,0.0,0.0,0.0,0
56,1950.0,0.0,0.0,0.0,0
56,1960.0,0.0,1.0,0.0,0
56,1970.0,1.0,1.0,1.0,1
56,1980.0,1.0,1.0,1.0,1
56,1990.0,7.0,7.0,8.0,8
57,1920.0,0.0,0.0,0.0,0
57,1930.0,0.0,0.0,0.0,0
57,1940.0,0.0,0.0,0.0,0
57,1950.0,0.0,0.0,0.0,0
57,1960.0,0.0,0.0,0.0,0
57,1970.0,0.0,0.0,0.0,0
57,1980.0,0.0,0.0,0.0,1
57,1990.0,10.0,10.0,10.0,9
58,1920.0,0.0,0.0,0.0,0
58,1930.0,0.0,0.0,1.0,1
58,1940.0,0.0,0.0,0.0,0
58,1950.0,0.0,0.0,0.0,0
58,1960.0,2.0,1.0,1.0,1
58,1970.0,1.0,1.0,0.0,0
58,1980.0,0.0,1.0,0.0,0
58,1990.0,7.0,7.0,8.0,8
59,1920.0,0.0,0.0,0.0,0
59,1930.0,0.0,0.0,0.0,0
59,1940.0,1.0,0.0,0.0,0
59,1950.0,1.0,1.0,0.0,0
59,1960.0,0.0,0.0,0.0,0
59,1970.0,1.0,1.0,1.0,1
59,1980.0,0.0,0.0,1.0,0
59,1990.0,7.0,8.0,8.0,9
60,1920.0,0.0,0.0,0.0,0
60,1930.0,1.0,2.0,3.0,2
60,1940.0,2.0,2.0,2.0,2
60,1950.0,1.0,1.0,1.0,1
60,1960.0,4.0,3.0,1.0,2
60,1970.0,2.0,1.0,1.0,1
60,1980.0,0.0,0.0,1.0,1
60,1990.0,0.0,1.0,1.0,1
61,1920.0,0.0,0.0,0.0,0
61,1930.0,0.0,0.0,0.0,0
61,1940.0,0.0,0.0,0.0,0
61,1950.0,0.0,0.0,0.0,0
61,1960.0,0.0,0.0,0.0,0
61,1970.0,0.0,0.0,0.0,0
61,1980.0,0.0,0.0,0.0,0
61,1990.0,10.0,10.0,10.0,10
62,1920.0,0.0,0.0,0.0,0
62,1930.0,1.0,1.0,0.0,0
62,1940.0,0.0,0.0,0.0,0
62,1950.0,0.0,0.0,0.0,0
62,1960.0,1.0,0.0,0.0,0
62,1970.0,1.0,1.0,1.0,1
62,1980.0,1.0,2.0,3.0,3
62,1990.0,6.0,6.0,6.0,6
63,1920.0,0.0,0.0,0.0,0
63,1930.0,0.0,0.0,0.0,0
63,1940.0,0.0,0.0,0.0,0
63,1950.0,0.0,0.0,0.0,0
63,1960.0,0.0,0.0,0.0,0
63,1970.0,1.0,1.0,1.0,1
63,1980.0,0.0,0.0,0.0,0
63,1990.0,9.0,9.0,9.0,9
64,1920.0,0.0,0.0,0.0,0
64,1930.0,0.0,0.0,0.0,0
64,1940.0,1.0,0.0,0.0,0
64,1950.0,1.0,0.0,0.0,0
64,1960.0,0.0,0.0,1.0,1
64,1970.0,2.0,2.0,3.0,3
64,1980.0,3.0,2.0,2.0,2
64,1990.0,3.0,6.0,4.0,4
65,1920.0,0.0,0.0,0.0,0
65,1930.0,0.0,0.0,0.0,0
65,1940.0,0.0,0.0,0.0,0
65,1950.0,0.0,1.0,1.0,1
65,1960.0,2.0,2.0,2.0,2
65,1970.0,1.0,1.0,1.0,1
65,1980.0,2.0,2.0,2.0,3
65,1990.0,5.0,4.0,4.0,3
66,1920.0,0.0,0.0,0.0,0
66,1930.0,0.0,0.0,0.0,0
66,1940.0,0.0,0.0,0.0,0
66,1950.0,0.0,0.0,0.0,0
66,1960.0,0.0,0.0,0.0,0
66,1970.0,1.0,1.0,1.0,1
66,1980.0,0.0,0.0,0.0,0
66,1990.0,9.0,9.0,9.0,9
67,1920.0,0.0,0.0,0.0,0
67,1930.0,0.0,0.0,0.0,0
67,1940.0,0.0,0.0,0.0,0
67,1950.0,0.0,0.0,0.0,0
67,1960.0,0.0,0.0,0.0,0
67,1970.0,0.0,0.0,0.0,0
67,1980.0,0.0,0.0,0.0,0
67,1990.0,10.0,10.0,10.0,10
68,1920.0,0.0,0.0,0.0,0
68,1930.0,0.0,0.0,0.0,0
68,1940.0,0.0,0.0,0.0,0
68,1950.0,0.0,0.0,0.0,0
68,1960.0,0.0,0.0,0.0,0
68,1970.0,0.0,0.0,0.0,0
68,1980.0,0.0,0.0,0.0,0
68,1990.0,10.0,10.0,10.0,10
69,1920.0,0.0,0.0,0.0,0
69,1930.0,0.0,0.0,0.0,0
69,1940.0,0.0,0.0,0.0,0
69,1950.0,0.0,0.0,0.0,0
69,1960.0,0.0,0.0,0.0,0
69,1970.0,1.0,1.0,1.0,1
69,1980.0,0.0,2.0,2.0,2
69,1990.0,9.0,7.0,7.0,7
70,1920.0,0.0,0.0,0.0,0
70,1930.0,0.0,0.0,0.0,0
70,1940.0,0.0,0.0,0.0,0
70,1950.0,1.0,1.0,1.0,1
70,1960.0,2.0,1.0,2.0,2
70,1970.0,1.0,0.0,0.0,0
70,1980.0,3.0,4.0,4.0,4
70,1990.0,3.0,4.0,3.0,3
71,1920.0,0.0,0.0,0.0,0
71,1930.0,0.0,0.0,0.0,0
71,1940.0,0.0,0.0,1.0,1
71,1950.0,0.0,0.0,0.0,0
71,1960.0,1.0,1.0,1.0,1
71,1970.0,1.0,3.0,2.0,2
71,1980.0,3.0,0.0,0.0,0
71,1990.0,5.0,6.0,6.0,6
72,1920.0,0.0,0.0,0.0,0
72,1930.0,0.0,0.0,0.0,0
72,1940.0,0.0,0.0,0.0,0
72,1950.0,0.0,0.0,0.0,0
72,1960.0,2.0,2.0,2.0,2
72,1970.0,2.0,1.0,1.0,1
72,1980.0,3.0,4.0,4.0,4
72,1990.0,3.0,3.0,3.0,3
73,1920.0,0.0,0.0,0.0,0
73,1930.0,0.0,0.0,0.0,0
73,1940.0,1.0,0.0,0.0,0
73,1950.0,0.0,1.0,1.0,1
73,1960.0,0.0,0.0,0.0,0
73,1970.0,1.0,3.0,2.0,2
73,1980.0,3.0,2.0,3.0,3
73,1990.0,5.0,4.0,4.0,4
74,1920.0,0.0,0.0,0.0,0
74,1930.0,0.0,0.0,0.0,0
74,1940.0,0.0,0.0,0.0,0
74,1950.0,0.0,0.0,0.0,0
74,1960.0,0.0,0.0,0.0,0
74,1970.0,0.0,0.0,0.0,0
74,1980.0,0.0,0.0,0.0,0
74,1990.0,10.0,10.0,10.0,10
75,1920.0,0.0,0.0,0.0,0
75,1930.0,0.0,0.0,0.0,0
75,1940.0,0.0,0.0,0.0,0
75,1950.0,0.0,0.0,0.0,0
75,1960.0,0.0,0.0,0.0,0
75,1970.0,0.0,0.0,0.0,0
75,1980.0,0.0,1.0,0.0,0
75,1990.0,10.0,9.0,10.0,10
76,1920.0,0.0,0.0,0.0,0
76,1930.0,0.0,0.0,0.0,0
76,1940.0,0.0,0.0,0.0,0
76,1950.0,1.0,1.0,0.0,0
76,1960.0,1.0,1.0,1.0,1
76,1970.0,2.0,1.0,1.0,1
76,1980.0,1.0,2.0,2.0,2
76,1990.0,5.0,5.0,6.0,6
77,1920.0,0.0,0.0,0.0,0
77,1930.0,0.0,0.0,0.0,0
77,1940.0,0.0,0.0,0.0,0
77,1950.0,0.0,0.0,0.0,0
77,1960.0,2.0,1.0,1.0,1
77,1970.0,3.0,2.0,3.0,3
77,1980.0,3.0,3.0,4.0,3
77,1990.0,2.0,4.0,2.0,3
78,1920.0,0.0,0.0,0.0,0
78,1930.0,0.0,0.0,0.0,0
78,1940.0,0.0,0.0,0.0,0
78,1950.0,0.0,0.0,0.0,0
78,1960.0,0.0,0.0,0.0,0
78,1970.0,0.0,1.0,0.0,0
78,1980.0,0.0,0.0,0.0,0
78,1990.0,10.0,9.0,10.0,10
79,1920.0,0.0,0.0,0.0,0
79,1930.0,0.0,0.0,0.0,0
79,1940.0,0.0,0.0,0.0,0
79,1950.0,0.0,0.0,0.0,0
79,1960.0,0.0,0.0,0.0,0
79,1970.0,0.0,0.0,0.0,0
79,1980.0,0.0,0.0,0.0,0
79,1990.0,10.0,10.0,10.0,10
80,1920.0,0.0,0.0,0.0,0
80,1930.0,1.0,0.0,0.0,1
80,1940.0,1.0,0.0,0.0,0
80,1950.0,0.0,0.0,0.0,0
80,1960.0,2.0,1.0,1.0,1
80,1970.0,0.0,1.0,2.0,2
80,1980.0,0.0,0.0,0.0,0
80,1990.0,6.0,8.0,7.0,6
81,1920.0,0.0,0.0,0.0,0
81,1930.0,0.0,0.0,0.0,0
81,1940.0,0.0,0.0,0.0,0
81,1950.0,0.0,0.0,0.0,0
81,1960.0,0.0,0.0,0.0,0
81,1970.0,0.0,0.0,0.0,0
81,1980.0,0.0,0.0,0.0,0
81,1990.0,10.0,10.0,10.0,10
82,1920.0,0.0,0.0,0.0,0
82,1930.0,1.0,1.0,1.0,1
82,1940.0,0.0,0.0,0.0,0
82,1950.0,1.0,1.0,1.0,1
82,1960.0,0.0,1.0,1.0,1
82,1970.0,0.0,0.0,0.0,0
82,1980.0,2.0,3.0,2.0,2
82,1990.0,6.0,4.0,5.0,5
83,1920.0,0.0,0.0,0.0,0
83,1930.0,0.0,0.0,0.0,0
83,1940.0,0.0,0.0,0.0,0
83,1950.0,0.0,0.0,0.0,0
83,1960.0,2.0,0.0,0.0,0
83,1970.0,0.0,0.0,0.0,0
83,1980.0,1.0,1.0,1.0,1
83,1990.0,7.0,9.0,9.0,9
