user_id,entropy_kmeans,cluster_kmeans,entropy_quantile,cluster_quantile,diff
2,0.1425058673927378,0,0.1425058673927378,0,False
582,0.1425058673927378,0,0.1425058673927378,0,False
931,0.1443000354592565,0,0.1443000354592565,0,False
752,0.1445653141630021,0,0.1445653141630021,0,False
67,0.1461447460085638,0,0.1461447460085638,0,False
131,0.1461447460085638,0,0.1461447460085638,0,False
238,0.149994923610415,0,0.149994923610415,0,False
657,0.149994923610415,0,0.149994923610415,0,False
227,0.149994923610415,0,0.149994923610415,0,False
706,0.149994923610415,0,0.149994923610415,0,False
839,0.1520053108362029,0,0.1520053108362029,0,False
17,0.1540761036710294,0,0.1540761036710294,0,False
819,0.1540761036710294,0,0.1540761036710294,0,False
552,0.1540761036710294,0,0.1540761036710294,0,False
289,0.1584105701317908,0,0.1584105701317908,0,False
277,0.1584105701317908,0,0.1584105701317908,0,False
525,0.1584105701317908,0,0.1584105701317908,0,False
359,0.1584105701317908,0,0.1584105701317908,0,False
735,0.1606805620415462,0,0.1606805620415462,0,False
388,0.1630236294943659,0,0.1630236294943659,0,False
113,0.1654434960862748,0,0.1654434960862748,0,False
440,0.1654434960862748,0,0.1654434960862748,0,False
157,0.1654434960862748,0,0.1654434960862748,0,False
832,0.167944147734173,0,0.167944147734173,0,False
414,0.167944147734173,0,0.167944147734173,0,False
791,0.167944147734173,0,0.167944147734173,0,False
27,0.167944147734173,0,0.167944147734173,0,False
444,0.1732052067491771,0,0.1732052067491771,0,False
139,0.1732052067491771,0,0.1732052067491771,0,False
891,0.175975125097627,0,0.175975125097627,0,False
703,0.175975125097627,0,0.175975125097627,0,False
580,0.175975125097627,0,0.175975125097627,0,False
662,0.1788449127168475,0,0.1788449127168475,0,False
265,0.1788449127168475,0,0.1788449127168475,0,False
637,0.184651904287397,0,0.184651904287397,0,False
467,0.1849073991677756,0,0.1849073991677756,0,False
714,0.1849073991677756,0,0.1849073991677756,0,False
159,0.1854486988554363,0,0.1854486988554363,0,False
54,0.1870308277602523,0,0.1870308277602523,0,False
203,0.1881129274145737,0,0.1881129274145737,0,False
651,0.1914440819577173,0,0.1914440819577173,0,False
310,0.1914440819577173,0,0.1914440819577173,0,False
858,0.1914440819577173,0,0.1914440819577173,0,False
644,0.1914440819577173,0,0.1914440819577173,0,False
762,0.1914440819577173,0,0.1914440819577173,0,False
32,0.1949086871878175,0,0.1949086871878175,0,False
596,0.1985152433458726,0,0.1985152433458726,0,False
93,0.1985152433458726,0,0.1985152433458726,0,False
677,0.1988215781030194,0,0.1988215781030194,0,False
66,0.2061920506332318,0,0.2061920506332318,0,False
730,0.2061920506332318,0,0.2061920506332318,0,False
490,0.2061920506332318,0,0.2061920506332318,0,False
834,0.2145591551764051,0,0.2145591551764051,0,False
689,0.2145591551764051,0,0.2145591551764051,0,False
294,0.2176422807299329,0,0.2176422807299329,0,False
192,0.2190325217890211,0,0.2190325217890211,0,False
564,0.2237180760658337,0,0.2237180760658337,0,False
403,0.2269675225006044,0,0.2269675225006044,0,False
108,0.2286318735828612,0,0.2286318735828612,0,False
701,0.2286318735828612,0,0.2286318735828612,0,False
209,0.2286318735828612,0,0.2286318735828612,0,False
45,0.2337916587064593,0,0.2337916587064593,0,False
759,0.2337916587064593,0,0.2337916587064593,0,False
869,0.2373777983396794,0,0.2373777983396794,0,False
923,0.2406799065898527,0,0.2406799065898527,0,False
672,0.2509548043576197,0,0.2509548043576197,0,False
602,0.2509548043576197,0,0.2509548043576197,0,False
581,0.2573186405438316,0,0.2573186405438316,0,False
678,0.2573186405438316,0,0.2573186405438316,0,False
800,0.2573186405438316,0,0.2573186405438316,0,False
793,0.2606370995339223,0,0.2606370995339223,0,False
674,0.2617644829090154,0,0.2617644829090154,0,False
597,0.2617644829090154,0,0.2617644829090154,0,False
825,0.2631415302706191,0,0.2631415302706191,0,False
462,0.2706407936167973,0,0.2706407936167973,0,False
247,0.2711893730418441,0,0.2711893730418441,0,False
120,0.2711893730418441,0,0.2711893730418441,0,False
797,0.2711893730418441,0,0.2711893730418441,0,False
742,0.2711893730418441,0,0.2711893730418441,0,False
482,0.2711893730418441,0,0.2711893730418441,0,False
668,0.282600106577289,0,0.282600106577289,0,False
736,0.2868359830561607,0,0.2868359830561607,0,False
443,0.2868359830561607,0,0.2868359830561607,0,False
649,0.2868359830561607,0,0.2868359830561607,0,False
223,0.2904572337746668,0,0.2904572337746668,0,False
386,0.2954391918721161,0,0.2954391918721161,0,False
257,0.3027344232643354,0,0.3027344232643354,1,True
789,0.3046360973492381,0,0.3046360973492381,1,True
150,0.3111291548118492,0,0.3111291548118492,1,True
628,0.3153962874226617,0,0.3153962874226617,1,True
75,0.3202439124894461,0,0.3202439124894461,1,True
81,0.3226596851052002,0,0.3226596851052002,1,True
895,0.3250829733914482,0,0.3250829733914482,1,True
475,0.3250829733914482,0,0.3250829733914482,1,True
828,0.3277756761002128,0,0.3277756761002128,1,True
879,0.3325942143118925,0,0.3325942143118925,1,True
768,0.3484058012277691,0,0.3484058012277691,1,True
46,0.3488320958430319,0,0.3488320958430319,1,True
68,0.3545988275526489,0,0.3545988275526489,1,True
461,0.3557128597468939,0,0.3557128597468939,1,True
509,0.3625010217396757,0,0.3625010217396757,1,True
549,0.3669249912727096,0,0.3669249912727096,1,True
894,0.3720783600544464,0,0.3720783600544464,1,True
99,0.3904395031968936,0,0.3904395031968936,1,True
893,0.3935214570606022,0,0.3935214570606022,1,True
675,0.3953721911149986,0,0.3953721911149986,1,True
110,0.3956491027490423,0,0.3956491027490423,1,True
699,0.4070332397460261,0,0.4070332397460261,1,True
449,0.4100556878380497,0,0.4100556878380497,1,True
231,0.410116318288409,0,0.410116318288409,1,True
761,0.4106286283761022,0,0.4106286283761022,1,True
84,0.4157588728961734,0,0.4157588728961734,1,True
779,0.417476338302775,0,0.417476338302775,1,True
861,0.4176314758311851,0,0.4176314758311851,1,True
204,0.4245948513234667,0,0.4245948513234667,1,True
852,0.4265104867145486,0,0.4265104867145486,1,True
287,0.4296450382988046,0,0.4296450382988046,1,True
919,0.4380699684307458,0,0.4380699684307458,1,True
904,0.4399782222652544,0,0.4399782222652544,1,True
851,0.4459677060150023,0,0.4459677060150023,1,True
224,0.4529746202472434,0,0.4529746202472434,1,True
517,0.4549437534681774,0,0.4549437534681774,1,True
4,0.4563344322932884,0,0.4563344322932884,1,True
630,0.4627871274567967,0,0.4627871274567967,1,True
314,0.4689760666003123,1,0.4689760666003123,1,False
612,0.4709001279172663,1,0.4709001279172663,1,False
619,0.4812911196124555,1,0.4812911196124555,1,False
909,0.4895518936229288,1,0.4895518936229288,1,False
332,0.4954573895859016,1,0.4954573895859016,1,False
860,0.501284947824134,1,0.501284947824134,1,False
865,0.5025744706222252,1,0.5025744706222252,1,False
459,0.5031465197225341,1,0.5031465197225341,1,False
69,0.5062043412849001,1,0.5062043412849001,1,False
57,0.5062496927910254,1,0.5062496927910254,1,False
925,0.5067352576114266,1,0.5067352576114266,1,False
663,0.5080229329315655,1,0.5080229329315655,1,False
680,0.5144128335580126,1,0.5144128335580126,1,False
274,0.5146567707821681,1,0.5146567707821681,1,False
702,0.5225134163226269,1,0.5225134163226269,1,False
877,0.5263668784458121,1,0.5263668784458121,1,False
445,0.5303966272405902,1,0.5303966272405902,1,False
278,0.5305096302300272,1,0.5305096302300272,1,False
880,0.5319503059415962,1,0.5319503059415962,1,False
145,0.5348698293705879,1,0.5348698293705879,1,False
52,0.5363994436897042,1,0.5363994436897042,1,False
83,0.5384814771297863,1,0.5384814771297863,1,False
336,0.5450337364480633,1,0.5450337364480633,1,False
136,0.5458692524645854,1,0.5458692524645854,1,False
180,0.5488743844849944,1,0.5488743844849944,1,False
548,0.5495306014583485,1,0.5495306014583485,1,False
683,0.5496795993764678,1,0.5496795993764678,1,False
217,0.5500776443367934,1,0.5500776443367934,1,False
137,0.5519400405282622,1,0.5519400405282622,1,False
221,0.55886895877073,1,0.55886895877073,1,False
256,0.5595953388286996,1,0.5595953388286996,1,False
794,0.5627942878508411,1,0.5627942878508411,1,False
910,0.5632423339368433,1,0.5632423339368433,1,False
142,0.56930867810557,1,0.56930867810557,1,False
907,0.5695317049858506,1,0.5695317049858506,1,False
546,0.5700090252687342,1,0.5700090252687342,1,False
557,0.5714083975115882,1,0.5714083975115882,1,False
89,0.5811772388053069,1,0.5811772388053069,1,False
163,0.5825842452160127,1,0.5825842452160127,1,False
345,0.5868755828479992,1,0.5868755828479992,1,False
563,0.5905146653114488,1,0.5905146653114488,1,False
196,0.5931882307431043,1,0.5931882307431043,1,False
55,0.5940241655824705,1,0.5940241655824705,1,False
424,0.5979251680126938,1,0.5979251680126938,1,False
831,0.5999734492250516,1,0.5999734492250516,1,False
822,0.6060252027357298,1,0.6060252027357298,1,False
270,0.6106736159643948,1,0.6106736159643948,1,False
29,0.6134818943006427,1,0.6134818943006427,1,False
119,0.6171761298439605,1,0.6171761298439605,1,False
771,0.6185258887915653,1,0.6185258887915653,1,False
576,0.61912858631753,1,0.61912858631753,1,False
291,0.6221499993175773,1,0.6221499993175773,1,False
255,0.625161807448212,1,0.625161807448212,1,False
555,0.6325366131843582,1,0.6325366131843582,1,False
37,0.6330395116644678,1,0.6330395116644678,1,False
193,0.635778804636375,1,0.635778804636375,1,False
914,0.6428579130907905,1,0.6428579130907905,1,False
374,0.6444689741745236,1,0.6444689741745236,1,False
654,0.645060116166402,1,0.645060116166402,1,False
466,0.6453742425318371,1,0.6453742425318371,1,False
30,0.6479288116140305,1,0.6479288116140305,1,False
721,0.650270777887495,1,0.650270777887495,1,False
422,0.6506819585898257,1,0.6506819585898257,1,False
53,0.657598949867696,1,0.657598949867696,1,False
130,0.6589162541540082,1,0.6589162541540082,1,False
455,0.6589676669211841,1,0.6589676669211841,1,False
320,0.6593105557218597,1,0.6593105557218597,1,False
245,0.6631794532105497,1,0.6631794532105497,1,False
513,0.6631794532105497,1,0.6631794532105497,1,False
117,0.6640485134875176,1,0.6640485134875176,1,False
21,0.6700114656362941,1,0.6700114656362941,1,False
393,0.6722913859807009,1,0.6722913859807009,1,False
874,0.6723962615488854,1,0.6723962615488854,1,False
554,0.6733854071226477,1,0.6733854071226477,1,False
323,0.6765851847820092,1,0.6765851847820092,1,False
676,0.6794554111052853,1,0.6794554111052853,1,False
682,0.6795994255534699,1,0.6795994255534699,1,False
692,0.6804536337918952,1,0.6804536337918952,1,False
174,0.6835383836473913,1,0.6835383836473913,1,False
116,0.6875740252996512,1,0.6875740252996512,1,False
640,0.6917022799536722,1,0.6917022799536722,1,False
715,0.703954461185531,1,0.703954461185531,1,False
464,0.7047328304766876,1,0.7047328304766876,1,False
512,0.7091152575824363,1,0.7091152575824363,1,False
621,0.709967507790312,1,0.709967507790312,1,False
487,0.712950146122508,1,0.712950146122508,1,False
696,0.7190717543487269,1,0.7190717543487269,1,False
551,0.7221287084564667,1,0.7221287084564667,1,False
764,0.7260945659436957,1,0.7260945659436957,1,False
92,0.7274018927962849,1,0.7274018927962849,1,False
871,0.7290578676189831,1,0.7290578676189831,1,False
243,0.7299081708855372,1,0.7299081708855372,1,False
888,0.7305880613711224,1,0.7305880613711224,1,False
49,0.7323143815817827,1,0.7323143815817827,1,False
182,0.7363093244249479,1,0.7363093244249479,1,False
127,0.7400116657311008,1,0.7400116657311008,1,False
109,0.7412783581145185,1,0.7412783581145185,1,False
395,0.7438378562553847,1,0.7438378562553847,1,False
927,0.7452590480758245,1,0.7452590480758245,1,False
829,0.7454090682140051,1,0.7454090682140051,1,False
592,0.7472967339249761,1,0.7472967339249761,1,False
671,0.7482958616210114,1,0.7482958616210114,1,False
442,0.7488470658338372,1,0.7488470658338372,1,False
586,0.7509016000741006,1,0.7509016000741006,1,False
222,0.7536929298248082,1,0.7536929298248082,1,False
500,0.7562055339855924,1,0.7562055339855924,1,False
491,0.7579048419744567,1,0.7579048419744567,1,False
930,0.7582648132853984,1,0.7582648132853984,1,False
249,0.7608857165827779,1,0.7608857165827779,1,False
790,0.7619672536237561,1,0.7619672536237561,1,False
251,0.7647517908432452,1,0.7647517908432452,1,False
276,0.7659645094536376,1,0.7659645094536376,1,False
369,0.7749927584562633,1,0.7749927584562633,1,False
228,0.7751292747786217,1,0.7751292747786217,1,False
106,0.7761075480534071,1,0.7761075480534071,1,False
585,0.7779315664011083,1,0.7779315664011083,1,False
244,0.7821746210302746,1,0.7821746210302746,1,False
655,0.7909584408540862,1,0.7909584408540862,1,False
757,0.7920834403833704,1,0.7920834403833704,1,False
76,0.7933098568401258,1,0.7933098568401258,1,False
216,0.7967424724327565,1,0.7967424724327565,1,False
43,0.7982651441192132,1,0.7982651441192132,1,False
368,0.8005407842515027,1,0.8005407842515027,1,False
453,0.8068427754328259,1,0.8068427754328259,1,False
177,0.8076405534453444,1,0.8076405534453444,1,False
347,0.8105650331619317,1,0.8105650331619317,1,False
197,0.8134980431878347,1,0.8134980431878347,1,False
378,0.8136883170947116,1,0.8136883170947116,1,False
433,0.8140228720038248,1,0.8140228720038248,1,False
162,0.815066342119382,1,0.815066342119382,1,False
121,0.8159341879159371,1,0.8159341879159371,1,False
577,0.8184297225361477,1,0.8184297225361477,1,False
709,0.8203448940314817,1,0.8203448940314817,1,False
195,0.8212316347124549,1,0.8212316347124549,1,False
447,0.821758330172842,1,0.821758330172842,1,False
884,0.8220147078218752,1,0.8220147078218752,1,False
344,0.835369865801721,1,0.835369865801721,1,False
152,0.8355853126059691,1,0.8355853126059691,1,False
303,0.8358090788174748,1,0.8358090788174748,1,False
416,0.8375838512744836,1,0.8375838512744836,1,False
765,0.8378090821865456,1,0.8378090821865456,1,False
144,0.8424643805099926,1,0.8424643805099926,1,False
201,0.8429554435553535,1,0.8429554435553535,1,False
377,0.8491243245783038,1,0.8491243245783038,1,False
594,0.8492687260615328,1,0.8492687260615328,1,False
684,0.8497534979842483,1,0.8497534979842483,1,False
219,0.8507706302940808,1,0.8507706302940808,1,False
286,0.8511602787384147,1,0.8511602787384147,1,False
402,0.856272857352037,1,0.856272857352037,1,False
376,0.857174043642079,1,0.857174043642079,1,False
103,0.8577790885148955,1,0.8577790885148955,1,False
367,0.8602505895844238,1,0.8602505895844238,1,False
633,0.8609142713310545,1,0.8609142713310545,1,False
425,0.8610994659919106,1,0.8610994659919106,1,False
921,0.8631093221666297,1,0.8631093221666297,1,False
280,0.871074185348627,1,0.871074185348627,1,False
19,0.8711332705993319,1,0.8711332705993319,1,False
372,0.8716175660442997,1,0.8716175660442997,1,False
285,0.871654672225038,1,0.871654672225038,1,False
259,0.8723232016784321,1,0.8723232016784321,1,False
399,0.8740982786820068,1,0.8740982786820068,1,False
719,0.8765509384534779,1,0.8765509384534779,1,False
472,0.8773791163245334,1,0.8773791163245334,1,False
24,0.8778959364913119,1,0.8778959364913119,1,False
916,0.8816769498388132,1,0.8816769498388132,1,False
760,0.8822960878936414,1,0.8822960878936414,1,False
658,0.8827675585741377,1,0.8827675585741377,1,False
627,0.8840962936984454,1,0.8840962936984454,1,False
773,0.88507455405475,1,0.88507455405475,1,False
497,0.8851070721813394,1,0.8851070721813394,1,False
588,0.8865342358740866,1,0.8865342358740866,1,False
642,0.8900979519651261,1,0.8900979519651261,1,False
279,0.8936281006016217,1,0.8936281006016217,1,False
727,0.8965211943733158,1,0.8965211943733158,1,False
430,0.8965351066594348,1,0.8965351066594348,1,False
394,0.8971846130264667,1,0.8971846130264667,1,False
493,0.8995532517331868,1,0.8995532517331868,1,False
250,0.9006461944008456,1,0.9006461944008456,1,False
207,0.9064050954931716,1,0.9064050954931716,1,False
584,0.906984780175202,1,0.906984780175202,1,False
329,0.9082559815273842,1,0.9082559815273842,1,False
798,0.9109596303648714,1,0.9109596303648714,1,False
226,0.9120645547588804,1,0.9120645547588804,1,False
268,0.913005204179661,1,0.913005204179661,1,False
886,0.913324793174914,1,0.913324793174914,1,False
705,0.9144557645181534,1,0.9144557645181534,1,False
700,0.9165525293817652,1,0.9165525293817652,1,False
476,0.9174228851110902,1,0.9174228851110902,1,False
178,0.9188172778039608,1,0.9188172778039608,1,False
56,0.925188130193267,1,0.925188130193267,1,False
903,0.9265474106090416,1,0.9265474106090416,1,False
943,0.9278674029443532,1,0.9278674029443532,1,False
620,0.9291072722404085,1,0.9291072722404085,1,False
457,0.9334074565460014,1,0.9334074565460014,1,False
629,0.9346923686657308,1,0.9346923686657308,1,False
565,0.9354019599438752,1,0.9354019599438752,1,False
468,0.937272187677231,1,0.937272187677231,1,False
484,0.9428791740679467,1,0.9428791740679467,1,False
135,0.9430960279319331,1,0.9430960279319331,1,False
62,0.9465433026754582,1,0.9465433026754582,1,False
246,0.9467504670037832,1,0.9467504670037832,1,False
436,0.9472665211369196,1,0.9472665211369196,1,False
523,0.9484972081508936,1,0.9484972081508936,1,False
593,0.9488249570892008,1,0.9488249570892008,1,False
375,0.9497916560883588,1,0.9497916560883588,1,False
665,0.9499866551809656,1,0.9499866551809656,1,False
183,0.950185101998796,1,0.950185101998796,1,False
267,0.9504561976315028,1,0.9504561976315028,1,False
346,0.9508046415383709,1,0.9508046415383709,1,False
165,0.9555822111460796,1,0.9555822111460796,1,False
363,0.9563051166276628,1,0.9563051166276628,1,False
11,0.9600350478908792,1,0.9600350478908792,1,False
262,0.96316985100667,1,0.96316985100667,1,False
795,0.9651925822032946,1,0.9651925822032946,1,False
1,0.9652694390701868,1,0.9652694390701868,1,False
532,0.965510323508118,1,0.965510323508118,1,False
600,0.970433522339448,1,0.970433522339448,1,False
864,0.970454468480989,1,0.970454468480989,1,False
435,0.9710009290514908,1,0.9710009290514908,1,False
605,0.9718698442133789,1,0.9718698442133789,1,False
887,0.9727264308015084,1,0.9727264308015084,1,False
158,0.9748695956853188,1,0.9748695956853188,1,False
417,0.9790284575881724,1,0.9790284575881724,1,False
883,0.9794434234761824,1,0.9794434234761824,1,False
854,0.9819845165703676,1,0.9819845165703676,1,False
478,0.9824025854423328,1,0.9824025854423328,1,False
153,0.9849825930153652,1,0.9849825930153652,1,False
922,0.9877181150263936,1,0.9877181150263936,1,False
200,0.993386225464402,1,0.993386225464402,1,False
342,1.0041614119242002,1,1.0041614119242002,1,False
647,1.0046927607816316,1,1.0046927607816316,1,False
343,1.008316512575146,1,1.008316512575146,1,False
533,1.0088440398621803,1,1.0088440398621803,1,False
844,1.009285837796972,1,1.009285837796972,1,False
933,1.0096013830478174,1,1.0096013830478174,1,False
821,1.0097749541466787,1,1.0097749541466787,1,False
838,1.010465697971,1,1.010465697971,1,False
405,1.010997944364601,1,1.010997944364601,1,False
337,1.0121367758119306,1,1.0121367758119306,1,False
560,1.0135891568951678,1,1.0135891568951678,1,False
115,1.0135995392535169,1,1.0135995392535169,1,False
690,1.0145696137201388,1,1.0145696137201388,1,False
711,1.0146138036938126,1,1.0146138036938126,1,False
94,1.0214575238529604,1,1.0214575238529604,1,False
805,1.0235882326733527,1,1.0235882326733527,1,False
723,1.0237155068361252,1,1.0237155068361252,1,False
896,1.0241873170834483,1,1.0241873170834483,1,False
87,1.0245986513688776,1,1.0245986513688776,1,False
579,1.0306482251959397,1,1.0306482251959397,1,False
327,1.03398992742855,1,1.03398992742855,1,False
521,1.0354146723902848,1,1.0354146723902848,1,False
901,1.0363102686971353,1,1.0363102686971353,1,False
